datetime,latitude,longitude
2018-08-29T14:36:39Z,50.820108276999996,-1.311635235
2018-08-29T14:36:40Z,50.820108276999996,-1.311635235
2018-08-29T14:36:41Z,50.820108436000005,-1.311621048
2018-08-29T14:36:42Z,50.820115403,-1.311621373
2018-08-29T14:36:43Z,50.820115403,-1.311621373
2018-08-29T14:36:44Z,50.820115562,-1.311607186
2018-08-29T14:36:45Z,50.820122528,-1.3116075109999998
2018-08-29T14:36:46Z,50.820128366999995,-1.311593324
2018-08-29T14:36:47Z,50.820128366999995,-1.311593324
2018-08-29T14:36:48Z,50.820135493,-1.311579462
2018-08-29T14:36:49Z,50.820135493,-1.311579462
2018-08-29T14:36:50Z,50.820148296999996,-1.3115656
2018-08-29T14:36:51Z,50.820148296999996,-1.3115656
2018-08-29T14:36:52Z,50.820148296999996,-1.3115656
2018-08-29T14:36:53Z,50.82015526399999,-1.311565925
2018-08-29T14:36:54Z,50.820161102,-1.311551738
2018-08-29T14:36:55Z,50.820161102,-1.311551738
2018-08-29T14:36:56Z,50.820161102,-1.311551738
2018-08-29T14:36:57Z,50.820168068,-1.311552063
2018-08-29T14:36:58Z,50.820166621000006,-1.311565925
2018-08-29T14:36:59Z,50.820166781000005,-1.311551738
2018-08-29T14:37:00Z,50.820179426,-1.311552063
