%time,Real Time UTC,field.latitude,field.longitude
1.535312014121E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.5353120141963E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201426507E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201434336E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201441698E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201448996E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201455966E+018,29/08/2018 11:33:35,50.819694519,-1.3118232489
1.53531201463644E+018,29/08/2018 11:33:35,50.819694519,-1.3118232489
1.5353120147066E+018,29/08/2018 11:33:35,50.819694519,-1.3118232489
1.5353120147845E+018,29/08/2018 11:33:35,50.819694519,-1.3118232489
1.53531201485389E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.5353120149319E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201500559E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.535312015079E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201514938E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.5353120152258E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201529605E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201537039E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201543974E+018,29/08/2018 11:33:35,50.819694519,-1.3118283749
1.53531201551783E+018,29/08/2018 11:33:36,50.819694519,-1.3118283749
1.53531201558707E+018,29/08/2018 11:33:36,50.819694519,-1.3118283749
1.53531201566506E+018,29/08/2018 11:33:36,50.819694519,-1.3118283749
1.53531201573447E+018,29/08/2018 11:33:36,50.819694519,-1.3118283749
1.5353120158139E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201588249E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.5353120159595E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201602937E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201610815E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201617716E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.5353120162552E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201632393E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201639802E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201647199E+018,29/08/2018 11:33:36,50.819694519,-1.3118265867
1.53531201654675E+018,29/08/2018 11:33:37,50.819694519,-1.3118265867
