%time,Real Time UTC,field.latitude,field.longitude
1.5353116986168E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169868443E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169875895E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169882809E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169890583E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169897632E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169905306E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
1.53531169912455E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.53531169920717E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.53531169926986E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.53531169934446E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.53531169941319E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.5353116994914E+018,29/08/2018 14:43:19,50.819026947,-1.3121800423
1.53531169956054E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169963529E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169970733E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169978296E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169985157E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169992666E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531169999505E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170007347E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170014269E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170021744E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170028757E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170036469E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
1.53531170043459E+018,29/08/2018 14:43:20,50.819026947,-1.3121800423
