latitude,longitude,datetime
50.820100911,-1.313253836,2018-08-29T14:45:11.512667
50.820100911,-1.313253836,2018-08-29T14:45:12.514214
50.820093945,-1.31325351,2018-08-29T14:45:13.519478
50.820093945,-1.31325351,2018-08-29T14:45:14.520841
50.820100911,-1.313253836,2018-08-29T14:45:15.523768
50.82010107,-1.313239649,2018-08-29T14:45:16.525663
50.82010107,-1.313239649,2018-08-29T14:45:17.527675
50.82010107,-1.313239649,2018-08-29T14:45:18.529120
50.82010123,-1.313225462,2018-08-29T14:45:19.530616
50.82010123,-1.313225462,2018-08-29T14:45:20.533204
50.82010123,-1.313225462,2018-08-29T14:45:21.536010
50.82010139,-1.313211275,2018-08-29T14:45:22.538168
50.820114035,-1.3132116,2018-08-29T14:45:23.539730
50.820114035,-1.3132116,2018-08-29T14:45:24.545832
50.820114035,-1.3132116,2018-08-29T14:45:25.547138
50.820121161,-1.313197739,2018-08-29T14:45:26.548664
50.820121161,-1.313197739,2018-08-29T14:45:27.550007
50.820121161,-1.313197739,2018-08-29T14:45:28.552178
50.820121321,-1.313183552,2018-08-29T14:45:29.554038
50.820128287,-1.313183877,2018-08-29T14:45:30.556599
50.820133966,-1.313183877,2018-08-29T14:45:31.558090
50.820133966,-1.313183877,2018-08-29T14:45:32.559687
50.820133966,-1.313183877,2018-08-29T14:45:33.567408
50.820133966,-1.313183877,2018-08-29T14:45:34.569926
50.820134125,-1.31316969,2018-08-29T14:45:35.572513
50.820134125,-1.31316969,2018-08-29T14:45:36.575691
50.820134125,-1.31316969,2018-08-29T14:45:37.577636
50.820127159,-1.313169365,2018-08-29T14:45:38.580301
50.820127159,-1.313169365,2018-08-29T14:45:39.587052
50.820127159,-1.313169365,2018-08-29T14:45:40.589659
50.820127159,-1.313169365,2018-08-29T14:45:41.590998
50.820127319,-1.313155178,2018-08-29T14:45:42.593586
50.820127319,-1.313155178,2018-08-29T14:45:43.595079
50.82012164,-1.313155178,2018-08-29T14:45:44.597076
50.8201218,-1.313140991,2018-08-29T14:45:45.601676
50.8201218,-1.313140991,2018-08-29T14:45:46.606115
50.8201218,-1.313140991,2018-08-29T14:45:47.611481
50.820134445,-1.313141317,2018-08-29T14:45:48.612926
50.820134605,-1.31312713,2018-08-29T14:45:49.615984
50.820134605,-1.31312713,2018-08-29T14:45:50.618646
50.820134605,-1.31312713,2018-08-29T14:45:51.620529
50.82014725,-1.313127455,2018-08-29T14:45:52.625573
50.82014725,-1.313127455,2018-08-29T14:45:53.627838
50.820147409,-1.313113268,2018-08-29T14:45:54.629665
50.820147409,-1.313113268,2018-08-29T14:45:55.631470
50.820147409,-1.313113268,2018-08-29T14:45:56.632965
50.820147409,-1.313113268,2018-08-29T14:45:57.634463
50.82014189,-1.313099081,2018-08-29T14:45:58.635817
50.82014189,-1.313099081,2018-08-29T14:45:59.637438
50.820147729,-1.313084894,2018-08-29T14:46:00.639408
50.820147729,-1.313084894,2018-08-29T14:46:01.641726
50.820147729,-1.313084894,2018-08-29T14:46:02.644251
50.820147729,-1.313084894,2018-08-29T14:46:03.653331
50.820153408,-1.313084894,2018-08-29T14:46:04.654729
50.820153408,-1.313084894,2018-08-29T14:46:05.656843
50.820153408,-1.313084894,2018-08-29T14:46:06.658769
50.820146441,-1.313084569,2018-08-29T14:46:07.660226
50.820146441,-1.313084569,2018-08-29T14:46:08.661543
50.820146441,-1.313084569,2018-08-29T14:46:09.663743
50.820146441,-1.313084569,2018-08-29T14:46:10.665101
50.820139635,-1.313070057,2018-08-29T14:46:11.666629
50.820139635,-1.313070057,2018-08-29T14:46:12.668070
50.820133956,-1.313070057,2018-08-29T14:46:13.669403
50.820133956,-1.313070057,2018-08-29T14:46:14.670820
50.820133956,-1.313070057,2018-08-29T14:46:15.672381
50.820134116,-1.31305587,2018-08-29T14:46:16.673816
50.820128437,-1.31305587,2018-08-29T14:46:17.675275
50.820128437,-1.31305587,2018-08-29T14:46:18.676791
50.820128596,-1.313041683,2018-08-29T14:46:19.678155
50.820128596,-1.313041683,2018-08-29T14:46:20.683379
50.820135722,-1.313027822,2018-08-29T14:46:21.684698
50.820135722,-1.313027822,2018-08-29T14:46:22.686620
50.820148367,-1.313028147,2018-08-29T14:46:23.690863
50.820148367,-1.313028147,2018-08-29T14:46:24.696631
50.820155334,-1.313028472,2018-08-29T14:46:25.698051
50.820155493,-1.313014285,2018-08-29T14:46:26.700571
50.820161172,-1.313014285,2018-08-29T14:46:27.703377
50.820168298,-1.313000423,2018-08-29T14:46:28.705981
50.820168298,-1.313000423,2018-08-29T14:46:29.708164
50.820168298,-1.313000423,2018-08-29T14:46:30.710140
50.820168458,-1.312986237,2018-08-29T14:46:31.714859
50.820168458,-1.312986237,2018-08-29T14:46:32.717227
50.820175424,-1.312986562,2018-08-29T14:46:33.721567
50.820175424,-1.312986562,2018-08-29T14:46:34.724038
50.820175584,-1.312972375,2018-08-29T14:46:35.730031
50.820181263,-1.312972375,2018-08-29T14:46:36.731390
50.820181263,-1.312972375,2018-08-29T14:46:37.736883
50.820181422,-1.312958188,2018-08-29T14:46:38.742707
50.820181422,-1.312958188,2018-08-29T14:46:39.744053
50.820181422,-1.312958188,2018-08-29T14:46:40.745994
50.820188548,-1.312944326,2018-08-29T14:46:41.747794
50.820188548,-1.312944326,2018-08-29T14:46:42.749158
50.820188548,-1.312944326,2018-08-29T14:46:43.750864
50.820195674,-1.312930465,2018-08-29T14:46:44.753153
50.820195674,-1.312930465,2018-08-29T14:46:45.754931
50.820195674,-1.312930465,2018-08-29T14:46:46.756697
50.820208479,-1.312916603,2018-08-29T14:46:47.759156
50.820208479,-1.312916603,2018-08-29T14:46:48.761359
50.820208479,-1.312916603,2018-08-29T14:46:49.762829
50.820208639,-1.312902416,2018-08-29T14:46:50.764638
50.820208639,-1.312902416,2018-08-29T14:46:51.768873
50.820208639,-1.312902416,2018-08-29T14:46:52.772191
50.820208798,-1.312888229,2018-08-29T14:46:53.777754
50.820208798,-1.312888229,2018-08-29T14:46:54.784018
50.820208798,-1.312888229,2018-08-29T14:46:55.789176
50.820215764,-1.312888554,2018-08-29T14:46:56.790707
50.820215764,-1.312888554,2018-08-29T14:46:57.795186
50.820215764,-1.312888554,2018-08-29T14:46:58.797786
50.820215924,-1.312874367,2018-08-29T14:46:59.802481
50.82022289,-1.312874692,2018-08-29T14:47:00.804681
50.82022289,-1.312874692,2018-08-29T14:47:01.806144
50.82022305,-1.312860506,2018-08-29T14:47:02.809241
50.82022305,-1.312860506,2018-08-29T14:47:03.813573
50.82022305,-1.312860506,2018-08-29T14:47:04.815111
50.82022305,-1.312860506,2018-08-29T14:47:05.817225
50.820235855,-1.312846644,2018-08-29T14:47:06.818581
50.820235855,-1.312846644,2018-08-29T14:47:07.820116
50.820235855,-1.312846644,2018-08-29T14:47:08.823486
50.820235855,-1.312846644,2018-08-29T14:47:09.826135
50.820235855,-1.312846644,2018-08-29T14:47:10.827631
50.820236014,-1.312832457,2018-08-29T14:47:11.830612
50.820236014,-1.312832457,2018-08-29T14:47:12.834673
50.820236014,-1.312832457,2018-08-29T14:47:13.836648
50.82024314,-1.312818595,2018-08-29T14:47:14.838013
50.82024314,-1.312818595,2018-08-29T14:47:15.841044
50.82024314,-1.312818595,2018-08-29T14:47:16.842679
50.820248979,-1.312804408,2018-08-29T14:47:17.845118
50.820248979,-1.312804408,2018-08-29T14:47:18.848145
50.820248979,-1.312804408,2018-08-29T14:47:19.849559
50.820248979,-1.312804408,2018-08-29T14:47:20.851096
50.820256105,-1.312790546,2018-08-29T14:47:21.852696
50.820256105,-1.312790546,2018-08-29T14:47:22.854106
50.82026875,-1.312790872,2018-08-29T14:47:23.855625
50.820274589,-1.312776685,2018-08-29T14:47:24.857003
50.820274589,-1.312776685,2018-08-29T14:47:25.858903
50.820274589,-1.312776685,2018-08-29T14:47:26.860673
50.820280268,-1.312776685,2018-08-29T14:47:27.862098
50.820280268,-1.312776685,2018-08-29T14:47:28.864234
50.820285946,-1.312776685,2018-08-29T14:47:29.865835
50.820286106,-1.312762498,2018-08-29T14:47:30.867277
50.820286106,-1.312762498,2018-08-29T14:47:31.868595
50.820286106,-1.312762498,2018-08-29T14:47:32.870084
50.820286106,-1.312762498,2018-08-29T14:47:33.871789
50.820286106,-1.312762498,2018-08-29T14:47:34.873054
50.820291945,-1.312748311,2018-08-29T14:47:35.875245
50.820291945,-1.312748311,2018-08-29T14:47:36.877668
50.820291945,-1.312748311,2018-08-29T14:47:37.879294
50.820292104,-1.312734124,2018-08-29T14:47:38.881410
50.820292104,-1.312734124,2018-08-29T14:47:39.882871
50.820292104,-1.312734124,2018-08-29T14:47:40.884231
50.82029907,-1.312734449,2018-08-29T14:47:41.885594
50.82029907,-1.312734449,2018-08-29T14:47:42.890118
50.82029907,-1.312734449,2018-08-29T14:47:43.891774
50.82029923,-1.312720262,2018-08-29T14:47:44.893799
50.82029923,-1.312720262,2018-08-29T14:47:45.895447
50.82029923,-1.312720262,2018-08-29T14:47:46.897072
50.820292264,-1.312719937,2018-08-29T14:47:47.898830
50.820292424,-1.31270575,2018-08-29T14:47:48.904730
50.820292424,-1.31270575,2018-08-29T14:47:49.906444
50.820286745,-1.31270575,2018-08-29T14:47:50.909228
50.820286745,-1.31270575,2018-08-29T14:47:51.911768
50.820286745,-1.31270575,2018-08-29T14:47:52.913735
50.820292583,-1.312691563,2018-08-29T14:47:53.916860
50.820299709,-1.312677701,2018-08-29T14:47:54.919494
50.820299709,-1.312677701,2018-08-29T14:47:55.920827
50.820299709,-1.312677701,2018-08-29T14:47:56.922141
50.820299709,-1.312677701,2018-08-29T14:47:57.923446
50.820299709,-1.312677701,2018-08-29T14:47:58.924747
50.820306835,-1.31266384,2018-08-29T14:47:59.926042
50.820306835,-1.31266384,2018-08-29T14:48:00.927339
50.820306835,-1.31266384,2018-08-29T14:48:01.928642
50.820313961,-1.312649978,2018-08-29T14:48:02.929935
50.82031964,-1.312649978,2018-08-29T14:48:03.931243
50.82031964,-1.312649978,2018-08-29T14:48:04.932546
50.820326925,-1.312621929,2018-08-29T14:48:05.934075
50.820320119,-1.312607417,2018-08-29T14:48:06.935780
50.820320119,-1.312607417,2018-08-29T14:48:07.937387
50.820307633,-1.312592905,2018-08-29T14:48:08.942488
50.820307473,-1.312607092,2018-08-29T14:48:09.942964
50.820307473,-1.312607092,2018-08-29T14:48:10.944493
50.820300507,-1.312606767,2018-08-29T14:48:11.946838
50.820300348,-1.312620954,2018-08-29T14:48:12.948288
50.820300348,-1.312620954,2018-08-29T14:48:13.949595
50.820300188,-1.312635141,2018-08-29T14:48:14.951369
50.820300028,-1.312649328,2018-08-29T14:48:15.953287
50.820300028,-1.312649328,2018-08-29T14:48:16.956904
50.820292902,-1.312663189,2018-08-29T14:48:17.958304
50.820292902,-1.312663189,2018-08-29T14:48:18.959733
50.820292902,-1.312663189,2018-08-29T14:48:19.960662
50.820292743,-1.312677376,2018-08-29T14:48:20.962056
50.820292583,-1.312691563,2018-08-29T14:48:21.965922
50.820292583,-1.312691563,2018-08-29T14:48:22.967852
50.820292583,-1.312691563,2018-08-29T14:48:23.971939
50.820292424,-1.31270575,2018-08-29T14:48:24.976327
50.820292424,-1.31270575,2018-08-29T14:48:25.977780
50.820292264,-1.312719937,2018-08-29T14:48:26.979486
50.820292264,-1.312719937,2018-08-29T14:48:27.985692
50.820292264,-1.312719937,2018-08-29T14:48:28.988124
50.820290817,-1.312733799,2018-08-29T14:48:29.990826
50.820290817,-1.312733799,2018-08-29T14:48:30.992340
50.820290817,-1.312733799,2018-08-29T14:48:31.995009
50.820283691,-1.312747661,2018-08-29T14:48:33.002257
50.820283531,-1.312761847,2018-08-29T14:48:34.004150
50.820283531,-1.312761847,2018-08-29T14:48:35.006026
50.820283372,-1.312776034,2018-08-29T14:48:36.008501
50.820283372,-1.312776034,2018-08-29T14:48:37.011912
50.820283372,-1.312776034,2018-08-29T14:48:38.013806
50.820283212,-1.312790221,2018-08-29T14:48:39.017282
50.820276246,-1.312789896,2018-08-29T14:48:40.019883
50.820276246,-1.312789896,2018-08-29T14:48:41.021321
50.820270407,-1.312804083,2018-08-29T14:48:42.024471
50.820276086,-1.312804083,2018-08-29T14:48:43.026049
50.820276086,-1.312804083,2018-08-29T14:48:44.028483
50.820275927,-1.31281827,2018-08-29T14:48:45.030664
50.82026896,-1.312817945,2018-08-29T14:48:46.042995
50.82026896,-1.312817945,2018-08-29T14:48:47.045595
50.820268801,-1.312832132,2018-08-29T14:48:48.047876
50.820268801,-1.312832132,2018-08-29T14:48:49.049738
50.820268801,-1.312832132,2018-08-29T14:48:50.051713
50.820268641,-1.312846319,2018-08-29T14:48:51.054390
50.820268641,-1.312846319,2018-08-29T14:48:52.056432
50.820268641,-1.312846319,2018-08-29T14:48:53.057931
50.820269769,-1.312860831,2018-08-29T14:48:54.063488
50.820269769,-1.312860831,2018-08-29T14:48:55.065738
50.820269769,-1.312860831,2018-08-29T14:48:56.070443
50.820269609,-1.312875018,2018-08-29T14:48:57.077150
50.820256804,-1.312888879,2018-08-29T14:48:58.078744
50.820256804,-1.312888879,2018-08-29T14:48:59.082826
50.820256645,-1.312903066,2018-08-29T14:49:00.084255
50.820256645,-1.312903066,2018-08-29T14:49:01.085762
50.820256645,-1.312903066,2018-08-29T14:49:02.091632
50.820249519,-1.312916928,2018-08-29T14:49:03.093363
50.820249519,-1.312916928,2018-08-29T14:49:04.098808
50.820249519,-1.312916928,2018-08-29T14:49:05.100948
50.820249359,-1.312931115,2018-08-29T14:49:06.102690
50.820249359,-1.312931115,2018-08-29T14:49:07.104407
50.820249359,-1.312931115,2018-08-29T14:49:08.105814
50.820249199,-1.312945302,2018-08-29T14:49:09.107168
50.82024904,-1.312959489,2018-08-29T14:49:10.110965
50.82024904,-1.312959489,2018-08-29T14:49:11.113140
50.820236235,-1.31297335,2018-08-29T14:49:12.114487
50.820236235,-1.31297335,2018-08-29T14:49:13.116080
50.820236235,-1.31297335,2018-08-29T14:49:14.117772
50.820235916,-1.313001724,2018-08-29T14:49:15.120856
50.820235916,-1.313001724,2018-08-29T14:49:16.123464
50.820235916,-1.313001724,2018-08-29T14:49:17.125663
50.820235756,-1.313015911,2018-08-29T14:49:18.127341
50.820235596,-1.313030098,2018-08-29T14:49:19.128901
50.820235596,-1.313030098,2018-08-29T14:49:20.132670
50.820235437,-1.313044285,2018-08-29T14:49:21.134493
50.820235277,-1.313058472,2018-08-29T14:49:22.135842
50.820235277,-1.313058472,2018-08-29T14:49:23.137535
50.820228151,-1.313072333,2018-08-29T14:49:24.139857
50.820227991,-1.31308652,2018-08-29T14:49:25.143250
50.820227991,-1.31308652,2018-08-29T14:49:26.145211
50.820227832,-1.313100707,2018-08-29T14:49:27.147383
50.820233511,-1.313100707,2018-08-29T14:49:28.148839
50.820233511,-1.313100707,2018-08-29T14:49:29.151042
50.820226385,-1.313114569,2018-08-29T14:49:30.152731
50.820220546,-1.313128756,2018-08-29T14:49:31.154447
50.820220546,-1.313128756,2018-08-29T14:49:32.156875
50.820220386,-1.313142943,2018-08-29T14:49:33.158964
50.820220386,-1.313142943,2018-08-29T14:49:34.160718
50.820220386,-1.313142943,2018-08-29T14:49:35.162923
50.820220067,-1.313171316,2018-08-29T14:49:36.165485
50.820220067,-1.313171316,2018-08-29T14:49:37.168577
50.820220067,-1.313171316,2018-08-29T14:49:38.170098
50.820219748,-1.31319969,2018-08-29T14:49:39.172132
50.820219748,-1.31319969,2018-08-29T14:49:40.173518
50.820219748,-1.31319969,2018-08-29T14:49:41.179173
50.820219588,-1.313213877,2018-08-29T14:49:42.184465
50.820219428,-1.313228064,2018-08-29T14:49:43.187410
50.820219428,-1.313228064,2018-08-29T14:49:44.191851
50.820219269,-1.313242251,2018-08-29T14:49:45.194760
50.82021343,-1.313256438,2018-08-29T14:49:46.196881
50.82021343,-1.313256438,2018-08-29T14:49:47.200430
50.82021327,-1.313270624,2018-08-29T14:49:48.202014
50.82021311,-1.313284811,2018-08-29T14:49:49.204442
50.82021311,-1.313284811,2018-08-29T14:49:50.206151
50.820212951,-1.313298998,2018-08-29T14:49:51.207756
50.820212951,-1.313298998,2018-08-29T14:49:52.209619
50.820212951,-1.313298998,2018-08-29T14:49:53.211015
50.820207112,-1.313313185,2018-08-29T14:49:54.213251
50.820207112,-1.313313185,2018-08-29T14:49:55.214694
50.820207112,-1.313313185,2018-08-29T14:49:56.217468
50.820206952,-1.313327372,2018-08-29T14:49:57.221987
50.820201114,-1.313341559,2018-08-29T14:49:58.224962
50.820201114,-1.313341559,2018-08-29T14:49:59.227185
50.820193988,-1.31335542,2018-08-29T14:50:00.230029
50.820193988,-1.31335542,2018-08-29T14:50:01.238163
50.820193988,-1.31335542,2018-08-29T14:50:02.240619
50.820186862,-1.313369282,2018-08-29T14:50:03.242525
50.820179736,-1.313383144,2018-08-29T14:50:04.244662
50.820179736,-1.313383144,2018-08-29T14:50:05.246775
50.820179736,-1.313383144,2018-08-29T14:50:06.248157
50.820179576,-1.31339733,2018-08-29T14:50:07.250225
50.820179576,-1.31339733,2018-08-29T14:50:08.252377
50.82017261,-1.313397005,2018-08-29T14:50:09.254187
50.82017261,-1.313397005,2018-08-29T14:50:10.261790
50.82017261,-1.313397005,2018-08-29T14:50:11.263655
50.820166771,-1.313411192,2018-08-29T14:50:12.267142
50.820166612,-1.313425379,2018-08-29T14:50:13.268622
50.820166612,-1.313425379,2018-08-29T14:50:14.272012
50.820166612,-1.313425379,2018-08-29T14:50:15.274799
50.820166452,-1.313439566,2018-08-29T14:50:16.278511
50.820166452,-1.313439566,2018-08-29T14:50:17.284174
50.820159326,-1.313453427,2018-08-29T14:50:18.285706
50.820153487,-1.313467614,2018-08-29T14:50:19.287231
50.820153487,-1.313467614,2018-08-29T14:50:20.288870
50.820153328,-1.313481801,2018-08-29T14:50:21.290755
50.820153328,-1.313481801,2018-08-29T14:50:22.292328
50.820153328,-1.313481801,2018-08-29T14:50:23.294049
50.820153168,-1.313495988,2018-08-29T14:50:24.296445
50.820146042,-1.313509849,2018-08-29T14:50:25.298409
50.820146042,-1.313509849,2018-08-29T14:50:26.304800
50.820140203,-1.313524036,2018-08-29T14:50:27.309156
50.820140044,-1.313538223,2018-08-29T14:50:28.311503
50.820140044,-1.313538223,2018-08-29T14:50:29.313139
50.820139884,-1.31355241,2018-08-29T14:50:30.319660
50.820139884,-1.31355241,2018-08-29T14:50:31.321879
50.820139884,-1.31355241,2018-08-29T14:50:32.323544
50.820139724,-1.313566597,2018-08-29T14:50:33.325128
50.820139564,-1.313580784,2018-08-29T14:50:34.327617
50.820139564,-1.313580784,2018-08-29T14:50:35.332371
50.820133726,-1.313594971,2018-08-29T14:50:36.335931
50.8201266,-1.313608832,2018-08-29T14:50:37.337420
50.8201266,-1.313608832,2018-08-29T14:50:38.340900
50.82012644,-1.313623019,2018-08-29T14:50:39.343796
50.82012644,-1.313623019,2018-08-29T14:50:40.348696
50.82012628,-1.313637206,2018-08-29T14:50:41.352983
50.820119314,-1.31363688,2018-08-29T14:50:42.356702
50.820119154,-1.313651067,2018-08-29T14:50:43.359075
50.820119154,-1.313651067,2018-08-29T14:50:44.365343
50.820119154,-1.313651067,2018-08-29T14:50:45.366753
50.820118995,-1.313665254,2018-08-29T14:50:46.368605
50.820118995,-1.313665254,2018-08-29T14:50:47.374605
50.820118835,-1.313679441,2018-08-29T14:50:48.377123
50.820118835,-1.313679441,2018-08-29T14:50:49.378477
50.820112996,-1.313693628,2018-08-29T14:50:50.380992
50.820112996,-1.313693628,2018-08-29T14:50:51.383449
50.820112836,-1.313707815,2018-08-29T14:50:52.384891
50.820112677,-1.313722002,2018-08-29T14:50:53.387229
50.82010571,-1.313721676,2018-08-29T14:50:54.388621
50.820105551,-1.313735863,2018-08-29T14:50:55.392665
50.820105551,-1.313735863,2018-08-29T14:50:56.394098
50.820105391,-1.31375005,2018-08-29T14:50:57.395474
50.820106518,-1.313764562,2018-08-29T14:50:58.397383
50.820106518,-1.313764562,2018-08-29T14:50:59.399401
50.820106359,-1.313778749,2018-08-29T14:51:00.400858
50.820099392,-1.313778424,2018-08-29T14:51:01.402349
50.820099392,-1.313778424,2018-08-29T14:51:02.404423
50.820099233,-1.31379261,2018-08-29T14:51:03.406144
50.820099233,-1.31379261,2018-08-29T14:51:04.407597
50.820099073,-1.313806797,2018-08-29T14:51:05.410962
50.820099073,-1.313806797,2018-08-29T14:51:06.413543
50.820098913,-1.313820984,2018-08-29T14:51:07.415206
50.820091947,-1.313820659,2018-08-29T14:51:08.416560
50.820091787,-1.313834845,2018-08-29T14:51:09.419015
50.820098594,-1.313849358,2018-08-29T14:51:10.420371
50.820098594,-1.313849358,2018-08-29T14:51:11.421795
50.820098594,-1.313849358,2018-08-29T14:51:12.423134
50.820092755,-1.313863545,2018-08-29T14:51:13.429675
50.820098274,-1.313877731,2018-08-29T14:51:14.432797
50.820098274,-1.313877731,2018-08-29T14:51:15.434162
50.820098114,-1.313891918,2018-08-29T14:51:16.441596
50.820098114,-1.313891918,2018-08-29T14:51:17.443058
50.820097954,-1.313906105,2018-08-29T14:51:18.447228
50.820097954,-1.313906105,2018-08-29T14:51:19.449688
50.820097795,-1.313920292,2018-08-29T14:51:20.451327
50.820097795,-1.313920292,2018-08-29T14:51:21.457723
50.820097635,-1.313934479,2018-08-29T14:51:22.459965
50.820097475,-1.313948666,2018-08-29T14:51:23.463446
50.820097475,-1.313948666,2018-08-29T14:51:24.466047
50.820091636,-1.313962852,2018-08-29T14:51:25.470750
50.820091636,-1.313962852,2018-08-29T14:51:26.472190
50.820091477,-1.313977039,2018-08-29T14:51:27.474488
50.820091317,-1.313991226,2018-08-29T14:51:28.477149
50.820084351,-1.313990901,2018-08-29T14:51:29.484035
50.820084191,-1.314005087,2018-08-29T14:51:30.485938
50.820084191,-1.314005087,2018-08-29T14:51:31.488775
50.820084031,-1.314019274,2018-08-29T14:51:32.490600
50.820078192,-1.314033461,2018-08-29T14:51:33.495905
50.820078192,-1.314033461,2018-08-29T14:51:34.497593
50.820078032,-1.314047648,2018-08-29T14:51:35.500039
50.820077873,-1.314061835,2018-08-29T14:51:36.501719
50.820070747,-1.314075696,2018-08-29T14:51:37.503794
50.820070587,-1.314089883,2018-08-29T14:51:38.506206
50.820077553,-1.314090208,2018-08-29T14:51:39.508303
50.820077553,-1.314090208,2018-08-29T14:51:40.521596
50.820077393,-1.314104395,2018-08-29T14:51:41.523290
50.82008436,-1.314104721,2018-08-29T14:51:42.525678
50.82008436,-1.314104721,2018-08-29T14:51:43.529354
50.82008436,-1.314104721,2018-08-29T14:51:44.530733
50.820078681,-1.314104721,2018-08-29T14:51:45.532177
50.82007884,-1.314090534,2018-08-29T14:51:46.533531
50.82007884,-1.314090534,2018-08-29T14:51:47.535527
50.82007884,-1.314090534,2018-08-29T14:51:48.540208
50.82007884,-1.314090534,2018-08-29T14:51:49.542345
50.82007884,-1.314090534,2018-08-29T14:51:50.543699
50.82007884,-1.314090534,2018-08-29T14:51:51.545221
50.82007884,-1.314090534,2018-08-29T14:51:52.548428
50.820071874,-1.314090208,2018-08-29T14:51:53.550758
50.820071874,-1.314090208,2018-08-29T14:51:54.557600
50.820071874,-1.314090208,2018-08-29T14:51:55.560921
50.820077393,-1.314104395,2018-08-29T14:51:56.563726
50.820071714,-1.314104395,2018-08-29T14:51:57.565812
50.820077393,-1.314104395,2018-08-29T14:51:58.567899
50.820077393,-1.314104395,2018-08-29T14:51:59.570103
50.820077393,-1.314104395,2018-08-29T14:52:00.572112
50.820077393,-1.314104395,2018-08-29T14:52:01.573433
50.820070427,-1.31410407,2018-08-29T14:52:02.575505
50.820070427,-1.31410407,2018-08-29T14:52:03.579915
50.820070587,-1.314089883,2018-08-29T14:52:04.581959
50.820070587,-1.314089883,2018-08-29T14:52:05.587634
50.820070587,-1.314089883,2018-08-29T14:52:06.589209
50.820064908,-1.314089883,2018-08-29T14:52:07.591094
50.820065068,-1.314075696,2018-08-29T14:52:08.596682
50.820058102,-1.314075371,2018-08-29T14:52:09.598466
50.820058102,-1.314075371,2018-08-29T14:52:10.603350
50.820058102,-1.314075371,2018-08-29T14:52:11.608180
50.820058102,-1.314075371,2018-08-29T14:52:12.610610
50.820058102,-1.314075371,2018-08-29T14:52:13.613073
50.820058102,-1.314075371,2018-08-29T14:52:14.615862
50.820052263,-1.314089558,2018-08-29T14:52:15.620411
50.820052263,-1.314089558,2018-08-29T14:52:16.621804
50.820052263,-1.314089558,2018-08-29T14:52:17.623769
50.820052263,-1.314089558,2018-08-29T14:52:18.626812
50.820052263,-1.314089558,2018-08-29T14:52:19.632868
50.820052263,-1.314089558,2018-08-29T14:52:20.637360
50.820052263,-1.314089558,2018-08-29T14:52:21.638745
50.820052263,-1.314089558,2018-08-29T14:52:22.640081
50.820052263,-1.314089558,2018-08-29T14:52:23.641579
50.820052263,-1.314089558,2018-08-29T14:52:24.648669
50.820052263,-1.314089558,2018-08-29T14:52:25.651205
50.820052263,-1.314089558,2018-08-29T14:52:26.653102
50.820052263,-1.314089558,2018-08-29T14:52:27.654807
50.820052263,-1.314089558,2018-08-29T14:52:28.656649
50.820046584,-1.314089558,2018-08-29T14:52:29.658122
50.820046584,-1.314089558,2018-08-29T14:52:30.659541
50.820046584,-1.314089558,2018-08-29T14:52:31.661002
50.820046584,-1.314089558,2018-08-29T14:52:32.662467
50.820046584,-1.314089558,2018-08-29T14:52:33.663789
50.820046584,-1.314089558,2018-08-29T14:52:34.667602
50.820046584,-1.314089558,2018-08-29T14:52:35.669193
50.820046584,-1.314089558,2018-08-29T14:52:36.670577
50.820046584,-1.314089558,2018-08-29T14:52:37.671953
50.820046584,-1.314089558,2018-08-29T14:52:38.675637
50.820059229,-1.314089883,2018-08-29T14:52:39.677129
50.82005355,-1.314089883,2018-08-29T14:52:40.678715
50.82005355,-1.314089883,2018-08-29T14:52:41.681266
50.82005355,-1.314089883,2018-08-29T14:52:42.684421
50.82005355,-1.314089883,2018-08-29T14:52:43.687879
50.82005355,-1.314089883,2018-08-29T14:52:44.690927
50.82005355,-1.314089883,2018-08-29T14:52:45.692948
50.82005355,-1.314089883,2018-08-29T14:52:46.694378
50.82005355,-1.314089883,2018-08-29T14:52:47.695892
50.820040905,-1.314089558,2018-08-29T14:52:48.698333
50.820040745,-1.314103744,2018-08-29T14:52:49.699721
50.820040745,-1.314103744,2018-08-29T14:52:50.701235
50.820040745,-1.314103744,2018-08-29T14:52:51.704966
50.820040745,-1.314103744,2018-08-29T14:52:52.706474
50.820040745,-1.314103744,2018-08-29T14:52:53.707917
50.820040745,-1.314103744,2018-08-29T14:52:54.709680
50.820040745,-1.314103744,2018-08-29T14:52:55.711205
50.820040745,-1.314103744,2018-08-29T14:52:56.712714
50.820040745,-1.314103744,2018-08-29T14:52:57.714281
50.820040745,-1.314103744,2018-08-29T14:52:58.715885
50.820035066,-1.314103744,2018-08-29T14:52:59.717503
50.820035226,-1.314089558,2018-08-29T14:53:00.718917
50.820035066,-1.314103744,2018-08-29T14:53:01.720299
50.820035066,-1.314103744,2018-08-29T14:53:02.721642
50.820035066,-1.314103744,2018-08-29T14:53:03.723014
50.82002794,-1.314117606,2018-08-29T14:53:04.724375
50.82002794,-1.314117606,2018-08-29T14:53:05.725728
50.820022101,-1.314131793,2018-08-29T14:53:06.727100
50.820022101,-1.314131793,2018-08-29T14:53:07.557682
50.820021942,-1.314145979,2018-08-29T14:53:08.558991
50.820014816,-1.314159841,2018-08-29T14:53:09.560296
50.820009137,-1.314159841,2018-08-29T14:53:10.561671
50.820002011,-1.314173702,2018-08-29T14:53:11.567072
50.819996172,-1.314187889,2018-08-29T14:53:12.568426
50.819989206,-1.314187563,2018-08-29T14:53:13.569846
